"reviewId";"review";"score";"gender";"location";"date";"sentimiento";"review_limpio";"cluster_id";"top_palabras"
3001;"turns off randomly";3;"female";"Sydney, Australia";"2019-01-12";"neutro";"turns off randomly";-1;"neutro"
3002;"best to listen";3;"female";"Wellington, New Zealand";"2019-02-23";"neutro";"best to listen";-1;"neutro"
3008;"does what it says";3;"female";"Queenstown, New Zealand";"2019-07-07";"neutro";"does what it says";-1;"neutro"
3039;"Kindly please add lyrics feature in the app rest of the things are good";3;"female";"Auckland, New Zealand";"2019-03-29";"neutro";"kindly please add lyrics feature in the app rest of the things are good";-1;"neutro"
3040;"Like ad-free experience (when mysic is not interrupted by a sudden ad), but TOO MUCH of the music is simply ""not available in my country"".";3;"female";"Nadi, Fiji";"2019-05-31";"neutro";"like ad free experience when mysic is not interrupted by a sudden ad but too much of the music is simply not available in my country";-1;"neutro"
3041;"I don't like the night mode please bring us the light mode.";3;"female";"Christchurch, New Zealand";"2019-01-29";"neutro";"i don t like the night mode please bring us the light mode";-1;"neutro"
3045;"good app";3;"female";"Perth, Australia";"2019-04-07";"neutro";"good app";-1;"neutro"
3047;"why does the sort button keep crashing the app💔";3;"female";"Christchurch, New Zealand";"2019-04-25";"neutro";"why does the sort button keep crashing the app";-1;"neutro"
3050;"The inly problem is I can't listen to music offline. Not even my Playlist 😔";3;"female";"Hobart, Australia";"2019-02-16";"neutro";"the inly problem is i can t listen to music offline not even my playlist";-1;"neutro"
3056;"peak, but make some of the tracks free man";3;"female";"Perth, Australia";"2019-03-24";"neutro";"peak but make some of the tracks free man";-1;"neutro"
3061;"why are there forced video ads on a music app? ads pause when you tab out or lock your phone???? other than that pretty damn good compared to dogwater competition. clean sharp and simple UI, none of that stupid ugly rounded modern UI everything else is doing nowadays. though, i'm not a fan of the new comment button, it's an ugly overlay over the song background.";3;"female";"Adelaide, Australia";"2019-07-03";"neutro";"why are there forced video ads on a music app ads pause when you tab out or lock your phone other than that pretty damn good compared to dogwater competition clean sharp and simple ui none of that stupid ugly rounded modern ui everything else is doing nowadays though i m not a fan of the new comment button it s an ugly overlay over the song background";-1;"neutro"
3075;"good, but they make some songs premium and that's rly annoying";3;"female";"Nadi, Fiji";"2019-07-13";"neutro";"good but they make some songs premium and that s rly annoying";-1;"neutro"
3079;"Do not update!";3;"female";"Canberra, Australia";"2019-01-20";"neutro";"do not update";-1;"neutro"
3088;"The way video advertisements are handled in the free version is literally painful, why can't the ad continue as audio in the background or in a smaller player while I continue rearranging my playlist. I understand SoundCloud has to make money, but does it really need to make the user experience so annoyingly bad in the process?";3;"female";"Melbourne, Australia";"2019-06-24";"neutro";"the way video advertisements are handled in the free version is literally painful why can t the ad continue as audio in the background or in a smaller player while i continue rearranging my playlist i understand soundcloud has to make money but does it really need to make the user experience so annoyingly bad in the process";-1;"neutro"
3093;"I used to use SoundCloud on a different account for years, but now the production of the app has gone down. One reason being THE APP CRASHINGGG- all I'm doing is searching a song or artist, shouldn't be that difficult to load. Another thing - I use this app with android auto a lot, one thing that still hasn't been added is a shuffle button on the android auto screen- please add that SoundCloud, I don't wanna be going on my phone to click shuffle every time, it's dangerous to use my phone driving";3;"female";"Adelaide, Australia";"2019-05-11";"neutro";"i used to use soundcloud on a different account for years but now the production of the app has gone down one reason being the app crashinggg all i m doing is searching a song or artist shouldn t be that difficult to load another thing i use this app with android auto a lot one thing that still hasn t been added is a shuffle button on the android auto screen please add that soundcloud i don t wanna be going on my phone to click shuffle every time it s dangerous to use my phone driving";-1;"neutro"
3104;"stop playing at times I have to reboot the app pretty annoying when you're at the gym and suddenly your music just shuts off";3;"female";"Gold Coast, Australia";"2019-07-20";"neutro";"stop playing at times i have to reboot the app pretty annoying when you re at the gym and suddenly your music just shuts off";-1;"neutro"
3109;"I love the app, but can you add a timer";3;"female";"Auckland, New Zealand";"2019-05-11";"neutro";"i love the app but can you add a timer";-1;"neutro"
